2020-12-10 11:40:34,443 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:40:34,610 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:40:38,257 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:43,431 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:43,605 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:40:48,607 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:49,627 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:40:49,627 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:40:49,627 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:40:49,629 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:40:49,784 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:40:53,829 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:40:53,994 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:40:59,026 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:04,334 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:04,512 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:41:04,800 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:41:04,800 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:41:04,801 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:41:04,803 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:41:04,984 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:41:09,529 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:14,786 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:14,964 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:41:20,010 DEBUG   HandlerThread:67772 [handler.py:handle_request():55] handle_request: status
2020-12-10 11:41:20,045 DEBUG   SenderThread:67772 [sender.py:send():90] send: request
2020-12-10 11:41:20,045 DEBUG   SenderThread:67772 [sender.py:send_request():99] send_request: status
2020-12-10 11:41:20,049 DEBUG   SenderThread:67772 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-10 11:41:20,230 DEBUG   SenderThread:67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-10 11:41:20,232 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:25,292 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
2020-12-10 11:41:25,461 DEBUG   Thread-11 :67772 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/julien-pinede/Datathlon%20BCG/szdm3dhz/file_stream HTTP/1.1" 200 None
2020-12-10 11:41:30,454 DEBUG   SenderThread:67772 [sender.py:send():90] send: stats
